POS,Player,Runs,BF,4s,6s,Against,Venue,Match Date,SR,Unnamed: 0,Year,Metric,Source_File
,Subramaniam Badrinath,64,37,6,3,PBKS,Chidambaram,10 May 2008,,62.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kumar Sangakkara,64,37,7,2,KKR,Eden Gardens,25 May 2008,,63.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Adam Gilchrist,61,37,9,1,RR,Sawai Mansingh Stadium,09 May 2008,,64.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,MS Dhoni,60,37,2,4,PBKS,Chidambaram,10 May 2008,,65.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,58,37,7,1,RR,Arun Jaitley Stadium,19 April 2008,,66.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sourav Ganguly,51,37,4,2,RR,Sawai Mansingh Stadium,01 May 2008,,67.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Luke Pomersbach,79,38,10,3,MI,Wankhede Stadium,21 May 2008,,68.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Hussey,71,38,4,4,PBKS,IS Bindra Stadium,03 May 2008,,69.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,65,38,12,0,PBKS,Wankhede Stadium,21 May 2008,,70.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Matthew Hayden,70,39,6,3,KKR,Chidambaram,26 April 2008,,71.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,57,39,5,3,RCB,M. Chinnaswamy Stadium,03 May 2008,,72.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shreevats Goswami,52,39,7,1,DC,M. Chinnaswamy Stadium,19 May 2008,,73.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,VVS Laxman,52,39,7,0,RCB,M. Chinnaswamy Stadium,03 May 2008,,74.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sourav Ganguly,91,40,11,5,DEC,Rajiv Gandhi Intl. Cricket Stadium,11 May 2008,,75.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shaun Marsh,60,40,3,3,DEC,IS Bindra Stadium,23 May 2008,,76.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,59,40,6,2,CSK,Arun Jaitley Stadium,08 May 2008,,77.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,54,40,6,1,DC,Arun Jaitley Stadium,30 April 2008,,78.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Mark Boucher,50,40,5,1,KKR,Eden Gardens,08 May 2008,,79.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Adam Gilchrist,50,40,6,1,PBKS,IS Bindra Stadium,23 May 2008,,80.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sourav Ganguly,86,41,6,6,PBKS,Eden Gardens,25 May 2008,,81.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,52,41,8,0,RR,Arun Jaitley Stadium,19 April 2008,,82.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dwayne Bravo,64,42,8,1,KKR,Eden Gardens,29 April 2008,,83.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Swapnil Asnodkar,50,42,7,1,RCB,Sawai Mansingh Stadium,17 May 2008,,84.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,54,43,5,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,27 May 2008,,85.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Salman Butt,73,44,10,1,CSK,Eden Gardens,18 May 2008,,86.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rahul Dravid,66,44,9,1,PBKS,M. Chinnaswamy Stadium,05 May 2008,,87.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Parthiv Patel,51,47,8,0,PBKS,Wankhede Stadium,31 May 2008,,88.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Adam Gilchrist,85,17,10,5,DC,Supersport Park,22 May 2009,,89.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brendon McCullum,81,21,11,3,CSK,Supersport Park,18 May 2009,,90.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Matthew Hayden,65,22,9,2,RCB,St George's Park,20 April 2009,,91.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Matthew Hayden,57,22,5,3,DC,Kingsmead,23 April 2009,,92.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ross Taylor,81,24,7,5,KKR,Supersport Park,12 May 2009,,93.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Adam Gilchrist,64,24,5,5,DC,Kingsmead,13 May 2009,,94.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,MS Dhoni,56,24,7,2,PBKS,Supersport Park,07 May 2009,,95.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Simon Katich,50,24,3,4,CSK,Supersport Park,07 May 2009,,96.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,98,26,10,5,RR,Supersport Park,30 April 2009,,97.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Graeme Smith,77,26,12,1,PBKS,Kingsmead,05 May 2009,,98.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yusuf Pathan,62,26,3,6,DC,Supersport Park,28 April 2009,,99.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sanath Jayasuriya,52,26,2,4,KKR,St George's Park,27 April 2009,,100.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Andrew Symonds,60,28,2,4,PBKS,De Beers Diamond Oval,09 May 2009,,101.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yuvraj Singh,58,28,5,2,CSK,Supersport Park,07 May 2009,,102.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,52,28,1,5,RCB,Newlands,22 April 2009,,103.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Adam Gilchrist,71,31,6,5,RCB,Newlands,22 April 2009,,104.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,50,31,7,0,DEC,Newlands,22 April 2009,,105.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Herschelle Gibbs,60,32,3,4,RCB,Supersport Park,21 May 2009,,106.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yuvraj Singh,50,33,3,4,RCB,Kingsmead,01 May 2009,,107.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,68,34,6,4,KKR,St George's Park,27 April 2009,,108.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Matthew Hayden,60,34,5,3,RCB,Kingsmead,14 May 2009,,109.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brad Hodge,71,35,4,4,CSK,Supersport Park,18 May 2009,,110.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dwayne Bravo,70,35,7,3,PBKS,Supersport Park,12 May 2009,,111.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,MS Dhoni,58,35,6,1,DEC,Buffalo Park,04 May 2009,,112.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,52,35,3,3,KKR,Supersport Park,18 May 2009,,113.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manish Pandey,114,36,10,4,DEC,Supersport Park,21 May 2009,,114.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brad Hodge,70,36,10,1,PBKS,St George's Park,03 May 2009,,115.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,66,36,8,2,MI,New Wanderers Stadium,03 May 2009,,116.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,JP Duminy,59,37,2,3,RCB,St George's Park,10 May 2009,,117.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ajinkya Rahane,56,37,5,2,DC,Supersport Park,21 May 2009,,118.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,JP Duminy,52,37,1,4,KKR,Buffalo Park,01 May 2009,,119.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rob Quiney,51,37,5,2,MI,Kingsmead,14 May 2009,,120.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,62,38,5,2,PBKS,Kingsmead,24 April 2009,,121.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Subramaniam Badrinath,59,38,9,1,RR,De Beers Diamond Oval,09 May 2009,,122.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Herschelle Gibbs,58,38,6,2,MI,Kingsmead,25 April 2009,,123.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kumar Sangakkara,56,38,4,1,DEC,New Wanderers Stadium,17 May 2009,,124.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Naman Ojha,52,38,3,3,RCB,Supersport Park,07 May 2009,,125.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,69,39,5,2,MI,New Wanderers Stadium,03 May 2009,,126.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Mahela Jayawardena,52,39,7,0,KKR,St George's Park,03 May 2009,,127.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sanath Jayasuriya,52,39,6,1,RCB,New Wanderers Stadium,03 May 2009,,128.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dwayne Bravo,50,40,1,2,RCB,New Wanderers Stadium,03 May 2009,,129.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Naman Ojha,68,41,5,5,PBKS,Kingsmead,05 May 2009,,130.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rahul Dravid,66,42,8,1,RR,Newlands,18 April 2009,,131.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ajinkya Rahane,62,43,4,1,RCB,St George's Park,10 May 2009,,132.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Matthew Hayden,89,44,8,6,PBKS,Supersport Park,07 May 2009,,133.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brad Hodge,73,44,5,3,MI,Buffalo Park,01 May 2009,,134.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,59,45,7,0,CSK,Newlands,18 April 2009,,135.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,JP Duminy,52,45,7,0,DEC,Supersport Park,06 May 2009,,136.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ravi Bopara,84,46,4,5,RCB,Kingsmead,24 April 2009,,137.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Herschelle Gibbs,69,46,6,2,CSK,Kingsmead,27 April 2009,,138.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,JP Duminy,62,46,4,2,CSK,St George's Park,16 May 2009,,139.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kumar Sangakkara,60,47,7,1,RR,Newlands,26 April 2009,,140.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Herschelle Gibbs,53,47,3,2,RCB,New Wanderers Stadium,24 May 2009,,141.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brendon McCullum,84,48,10,2,RCB,Supersport Park,12 May 2009,,142.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Matthew Hayden,60,51,4,1,MI,St George's Park,16 May 2009,,143.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,58,51,2,2,DC,New Wanderers Stadium,19 May 2009,,144.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,JP Duminy,59,55,4,0,PBKS,Kingsmead,29 April 2009,,145.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,51,19,4,4,PBKS,M. Chinnaswamy Stadium,16 March 2010,,146.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yusuf Pathan,100,21,9,8,MI,Brabourne Stadium,13 March 2010,,147.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virender Sehwag,75,21,8,5,RR,Narendra Modi Stadium,15 March 2010,,148.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shane Watson,60,21,5,5,CSK,Chidambaram,03 April 2010,,149.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virender Sehwag,74,22,10,3,CSK,Arun Jaitley Stadium,19 March 2010,,150.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,50,22,4,4,KKR,M. Chinnaswamy Stadium,10 April 2010,,151.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yusuf Pathan,73,23,2,8,DEC,Narendra Modi Stadium,26 March 2010,,152.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,63,23,11,0,DC,Arun Jaitley Stadium,17 March 2010,,153.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Matthew Hayden,93,24,9,7,DC,Arun Jaitley Stadium,19 March 2010,,154.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,78,24,11,3,KKR,Chidambaram,13 April 2010,,155.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kevin Pietersen,62,24,10,2,RR,Sawai Mansingh Stadium,14 April 2010,,156.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,57,24,3,3,MI,DY Patil Stadium,25 April 2010,,157.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Andrew Symonds,53,24,5,3,RCB,M. Chinnaswamy Stadium,08 April 2010,,158.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Irfan Pathan,60,25,3,5,DEC,Barabati Stadium,19 March 2010,,159.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,57,25,4,4,DEC,Barabati Stadium,21 March 2010,,160.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Mahela Jayawardena,110,26,14,3,KKR,Eden Gardens,04 April 2010,,161.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Albie Morkel,62,26,3,5,RR,Chidambaram,03 April 2010,,162.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Andrew Symonds,54,26,3,5,DC,Arun Jaitley Stadium,18 April 2010,,163.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Michael Lumb,83,28,16,2,PBKS,Sawai Mansingh Stadium,07 April 2010,,164.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,MS Dhoni,66,28,6,3,KKR,Eden Gardens,16 March 2010,,165.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ambati Rayudu,55,28,6,2,DEC,Brabourne Stadium,03 April 2010,,166.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manoj Tiwary,50,28,6,2,RCB,Eden Gardens,14 March 2010,,167.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,107,29,9,5,KKR,Arun Jaitley Stadium,29 March 2010,,168.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Murali Vijay,78,29,4,6,RCB,Chidambaram,31 March 2010,,169.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shane Watson,58,29,3,3,DEC,Vidarbha Cricket Association Stadium,05 April 2010,,170.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,MS Dhoni,54,29,5,2,PBKS,HPCA Stadium,18 April 2010,,171.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kedar Jadhav,50,29,5,2,RCB,M. Chinnaswamy Stadium,25 March 2010,,172.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Murali Vijay,127,30,8,11,RR,Chidambaram,03 April 2010,,173.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Naman Ojha,94,30,8,6,CSK,Chidambaram,03 April 2010,,174.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Chris Gayle,88,30,6,8,PBKS,Eden Gardens,04 April 2010,,175.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dinesh Karthik,69,30,6,4,RR,Arun Jaitley Stadium,31 March 2010,,176.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ambati Rayudu,55,30,6,2,RR,Brabourne Stadium,13 March 2010,,177.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Adam Gilchrist,54,30,3,3,KKR,DY Patil Stadium,12 March 2010,,178.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Saurabh Tiwary,53,30,4,2,RR,Brabourne Stadium,13 March 2010,,179.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,68,31,6,3,PBKS,HPCA Stadium,16 April 2010,,180.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Saurabh Tiwary,61,31,4,3,DC,Arun Jaitley Stadium,17 March 2010,,181.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,58,31,4,4,DEC,M. Chinnaswamy Stadium,08 April 2010,,182.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,56,31,5,3,CSK,Brabourne Stadium,25 March 2010,,183.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Saurabh Tiwary,52,31,3,4,RCB,DY Patil Stadium,21 April 2010,,184.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,83,32,7,3,MI,Brabourne Stadium,25 March 2010,,185.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Naman Ojha,80,32,6,5,CSK,Narendra Modi Stadium,28 March 2010,,186.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,73,33,8,2,RR,Vidarbha Cricket Association Stadium,05 April 2010,,187.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,68,33,3,6,CSK,M. Chinnaswamy Stadium,23 March 2010,,188.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rahul Dravid,52,33,5,2,KKR,M. Chinnaswamy Stadium,10 April 2010,,189.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virender Sehwag,64,34,6,3,KKR,Eden Gardens,07 April 2010,,190.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Andrew Symonds,53,34,3,3,PBKS,Barabati Stadium,19 March 2010,,191.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,71,35,10,0,KKR,Brabourne Stadium,22 March 2010,,192.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,68,35,9,1,DEC,M. Chinnaswamy Stadium,08 April 2010,,193.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Subramaniam Badrinath,53,35,7,2,PBKS,HPCA Stadium,18 April 2010,,194.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manvinder Bisla,75,36,7,4,RCB,M. Chinnaswamy Stadium,16 March 2010,,195.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kumar Sangakkara,52,36,9,1,DEC,HPCA Stadium,16 April 2010,,196.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manoj Tiwary,75,37,8,2,PBKS,IS Bindra Stadium,27 March 2010,,197.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Paul Collingwood,75,37,3,7,RCB,Arun Jaitley Stadium,04 April 2010,,198.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kevin Pietersen,66,37,7,1,PBKS,IS Bindra Stadium,02 April 2010,,199.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Tirumalasetti Suman,55,37,4,2,CSK,Vidarbha Cricket Association Stadium,10 April 2010,,200.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,50,37,6,0,PBKS,Brabourne Stadium,30 March 2010,,201.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sourav Ganguly,50,37,6,1,PBKS,IS Bindra Stadium,27 March 2010,,202.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Angelo Mathews,65,38,5,4,DEC,DY Patil Stadium,12 March 2010,,203.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,54,38,5,1,DC,Arun Jaitley Stadium,04 April 2010,,204.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,52,38,4,2,DEC,Vidarbha Cricket Association Stadium,10 April 2010,,205.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Paul Collingwood,51,38,1,3,DEC,Arun Jaitley Stadium,18 April 2010,,206.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sourav Ganguly,88,39,9,5,DEC,Eden Gardens,01 April 2010,,207.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sourav Ganguly,75,39,11,2,RR,Eden Gardens,17 April 2010,,208.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kumar Sangakkara,56,39,6,1,MI,IS Bindra Stadium,09 April 2010,,209.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,72,40,9,1,PBKS,IS Bindra Stadium,13 March 2010,,210.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,72,40,8,1,CSK,Brabourne Stadium,25 March 2010,,211.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Murali Vijay,50,40,4,2,KKR,Chidambaram,13 April 2010,,212.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shaun Marsh,88,41,8,5,CSK,HPCA Stadium,18 April 2010,,213.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ravi Bopara,56,41,7,1,DC,IS Bindra Stadium,13 March 2010,,214.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,55,41,9,0,DEC,DY Patil Stadium,28 March 2010,,215.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Subramaniam Badrinath,55,41,6,0,MI,Brabourne Stadium,25 March 2010,,216.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,52,41,7,0,CSK,Chidambaram,31 March 2010,,217.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,89,42,8,5,PBKS,M. Chinnaswamy Stadium,16 March 2010,,218.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ravi Bopara,77,42,9,2,RCB,M. Chinnaswamy Stadium,16 March 2010,,219.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shaun Marsh,57,42,6,1,MI,Brabourne Stadium,30 March 2010,,220.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sourav Ganguly,56,42,8,1,DC,Eden Gardens,07 April 2010,,221.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Tirumalasetti Suman,78,43,6,3,RCB,M. Chinnaswamy Stadium,08 April 2010,,222.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,66,43,10,0,MI,Brabourne Stadium,20 March 2010,,223.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Owais Shah,58,43,3,3,DEC,DY Patil Stadium,12 March 2010,,224.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Paul Collingwood,53,43,3,2,KKR,Arun Jaitley Stadium,29 March 2010,,225.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Andrew Symonds,50,43,3,3,CSK,Chidambaram,14 March 2010,,226.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Herschelle Gibbs,50,43,5,1,KKR,Eden Gardens,01 April 2010,,227.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,51,44,7,0,RCB,Vidarbha Cricket Association Stadium,12 April 2010,,228.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brad Hodge,50,44,7,0,RCB,Eden Gardens,14 March 2010,,229.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sachin Tendulkar,89,45,10,2,RR,Sawai Mansingh Stadium,11 April 2010,,230.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Abhishek Jhunjhunwala,53,45,5,1,DC,Narendra Modi Stadium,15 March 2010,,231.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Chris Gayle,75,47,7,2,MI,Brabourne Stadium,22 March 2010,,232.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jacques Kallis,65,47,7,1,KKR,Eden Gardens,14 March 2010,,233.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Mahela Jayawardena,93,49,13,2,DEC,HPCA Stadium,16 April 2010,,234.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,57,51,5,0,CSK,Chidambaram,15 April 2010,,235.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
