POS,Player,Ov,Runs,Wkts,Dots,Econ,SR,Against,Venue,Match Date,Year,Metric,Source_File
67,Ravichandran Ashwin,4.0,21,1,9,5.25,24.0,MI,DY Patil Stadium,30 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
68,Kagiso Rabada,4.0,21,3,15,5.25,8.0,RCB,Brabourne - CCI,13 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
69,Rashid Khan,4.0,21,0,9,5.25,0.0,PBKS,DY Patil Stadium,03 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
70,Sunil Narine,4.0,21,2,11,5.25,12.0,RR,Brabourne - CCI,18 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
71,Sunil Narine,4.0,21,0,9,5.25,0.0,MI,DY Patil Stadium,09 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
72,Ravichandran Ashwin,4.0,21,0,8,5.25,0.0,SRH,Maharashtra Cricket Association Stadium,29 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
73,Lalit Yadav,4.0,21,1,10,5.25,24.0,LSG,DY Patil Stadium,07 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
74,Vaibhav Arora,4.0,21,2,14,5.25,12.0,CSK,Brabourne - CCI,03 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
75,Pat Cummins,4.0,22,3,11,5.5,8.0,MI,DY Patil Stadium,09 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
76,Yuzvendra Chahal,4.0,22,3,8,5.5,8.0,SRH,Maharashtra Cricket Association Stadium,29 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
77,Simarjeet Singh,4.0,22,1,16,5.5,24.0,MI,Wankhede Stadium,12 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
78,Prasidh Krishna,4.0,22,3,17,5.5,8.0,RCB,Narendra Modi Stadium,27 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
79,Glenn Maxwell,4.0,22,2,8,5.5,12.0,CSK,Maharashtra Cricket Association Stadium,04 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
80,Andre Russell,4.0,22,3,14,5.5,8.0,SRH,Maharashtra Cricket Association Stadium,14 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
81,Ravi Bishnoi,4.0,22,2,12,5.5,12.0,DC,DY Patil Stadium,07 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
82,Rashid Khan,4.0,22,3,10,5.5,8.0,PBKS,Brabourne - CCI,08 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
83,Bhuvneshwar Kumar,4.0,22,3,13,5.5,8.0,PBKS,DY Patil Stadium,17 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
84,Rahul Chahar,4.0,22,1,8,5.5,24.0,RCB,DY Patil Stadium,27 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
85,Prasidh Krishna,4.0,22,3,14,5.5,8.0,DC,Wankhede Stadium,22 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
86,Dushmantha Chameera,4.0,22,0,14,5.5,0.0,RR,Wankhede Stadium,10 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
87,Bhuvneshwar Kumar,4.0,22,0,8,5.5,0.0,CSK,Maharashtra Cricket Association Stadium,01 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
88,Rashid Khan,4.0,22,2,11,5.5,12.0,KKR,DY Patil Stadium,23 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
89,Hardik Pandya,4.0,22,1,11,5.5,24.0,DC,Maharashtra Cricket Association Stadium,02 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
90,Arshdeep Singh,4.0,23,0,8,5.75,0.0,LSG,Maharashtra Cricket Association Stadium,29 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
91,Lockie Ferguson,4.0,23,3,12,5.75,8.0,RR,DY Patil Stadium,14 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
92,Wanindu Hasaranga,4.0,23,2,11,5.75,12.0,RR,Maharashtra Cricket Association Stadium,26 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
93,Umesh Yadav,4.0,23,4,13,5.75,6.0,PBKS,Wankhede Stadium,01 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
94,Harshal Patel,4.0,23,2,14,5.75,12.0,MI,Maharashtra Cricket Association Stadium,09 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
95,Mustafizur Rahman,4.0,23,3,7,5.75,8.0,GT,Maharashtra Cricket Association Stadium,02 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
96,Varun Chakaravarthy,4.0,23,1,11,5.75,24.0,CSK,Wankhede Stadium,26 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
97,Arshdeep Singh,4.0,23,1,9,5.75,24.0,CSK,Wankhede Stadium,25 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
98,Chris Jordan,4.0,23,2,12,5.75,12.0,PBKS,Brabourne - CCI,03 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
99,Kagiso Rabada,4.0,23,2,13,5.75,12.0,CSK,Wankhede Stadium,25 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
100,Tim Southee,4.0,23,2,9,5.75,12.0,SRH,Maharashtra Cricket Association Stadium,14 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
101,Chetan Sakariya,4.0,23,2,9,5.75,12.0,RR,DY Patil Stadium,11 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
102,Hrithik Shokeen,4.0,23,0,11,5.75,0.0,CSK,DY Patil Stadium,21 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
103,Prasidh Krishna,4.0,23,2,16,5.75,12.0,RCB,Maharashtra Cricket Association Stadium,26 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
104,Sunil Narine,4.0,23,0,8,5.75,0.0,SRH,Brabourne - CCI,15 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
105,Trent Boult,4.0,23,2,16,5.75,12.0,SRH,Maharashtra Cricket Association Stadium,29 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
106,Krishnappa Gowtham,4.0,23,1,15,5.75,24.0,DC,DY Patil Stadium,07 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
107,Sunil Narine,4.0,23,1,13,5.75,24.0,PBKS,Wankhede Stadium,01 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
108,Josh Hazlewood,4.0,23,2,12,5.75,12.0,RR,Narendra Modi Stadium,27 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
109,Yuzvendra Chahal,4.0,23,0,15,5.75,0.0,RCB,Maharashtra Cricket Association Stadium,26 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
110,Mukesh Choudhary,4.0,23,3,17,5.75,8.0,MI,Wankhede Stadium,12 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
111,Dwayne Bravo,4.0,23,3,12,5.75,8.0,GT,Maharashtra Cricket Association Stadium,17 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
112,Obed McCoy,4.0,23,3,10,5.75,8.0,RCB,Narendra Modi Stadium,27 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
113,Rashid Khan,4.0,24,0,11,6.0,0.0,RR,DY Patil Stadium,14 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
114,Jasprit Bumrah,4.0,24,0,9,6.0,0.0,LSG,Brabourne - CCI,16 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
115,Rashid Khan,4.0,24,2,10,6.0,12.0,MI,Brabourne - CCI,06 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
116,Avesh Khan,4.0,24,4,15,6.0,6.0,SRH,DY Patil Stadium,04 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
117,Mitchell Santner,4.0,24,0,11,6.0,0.0,GT,Wankhede Stadium,15 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
118,Krunal Pandya,4.0,24,0,5,6.0,0.0,GT,Maharashtra Cricket Association Stadium,10 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
119,Umesh Yadav,4.0,24,1,17,6.0,24.0,RR,Wankhede Stadium,02 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
120,Mohsin Khan,4.0,24,3,14,6.0,8.0,PBKS,Maharashtra Cricket Association Stadium,29 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
121,Ravi Bishnoi,4.0,24,2,11,6.0,12.0,CSK,Brabourne - CCI,31 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
122,Tim Southee,4.0,24,3,11,6.0,8.0,GT,DY Patil Stadium,23 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
123,Umesh Yadav,4.0,24,3,13,6.0,8.0,DC,Wankhede Stadium,28 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
124,Ravichandran Ashwin,4.0,24,1,7,6.0,24.0,LSG,Brabourne - CCI,15 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
125,Lockie Ferguson,4.0,24,0,11,6.0,0.0,LSG,Wankhede Stadium,28 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
126,Maheesh Theekshana,4.0,24,2,8,6.0,12.0,GT,Maharashtra Cricket Association Stadium,17 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
127,Kuldeep Yadav,4.0,24,2,9,6.0,12.0,PBKS,Brabourne - CCI,20 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
128,Yash Dayal,4.0,24,1,8,6.0,24.0,SRH,Wankhede Stadium,27 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
129,Riley Meredith,4.0,24,2,13,6.0,12.0,RR,DY Patil Stadium,30 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
130,Jasprit Bumrah,4.0,25,3,11,6.25,8.0,DC,Wankhede Stadium,21 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
131,Rahul Chahar,4.0,25,3,9,6.25,8.0,CSK,Brabourne - CCI,03 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
132,Josh Hazlewood,4.0,25,4,10,6.25,6.0,LSG,DY Patil Stadium,19 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
133,Liam Livingstone,4.0,25,0,8,6.25,0.0,SRH,Wankhede Stadium,22 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
134,Bhuvneshwar Kumar,4.0,25,1,14,6.25,24.0,DC,Brabourne - CCI,05 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
135,Axar Patel,4.0,25,0,9,6.25,0.0,LSG,Wankhede Stadium,01 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
136,Jason Holder,4.0,25,2,8,6.25,12.0,RCB,DY Patil Stadium,19 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
137,Varun Chakaravarthy,4.0,25,1,13,6.25,24.0,SRH,Maharashtra Cricket Association Stadium,14 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
138,Arshdeep Singh,4.0,25,0,10,6.25,0.0,SRH,Wankhede Stadium,22 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
139,Harshal Patel,4.0,25,1,11,6.25,24.0,LSG,Eden Gardens,25 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
140,Umesh Yadav,4.0,25,1,12,6.25,24.0,MI,Maharashtra Cricket Association Stadium,06 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
141,Mohammed Siraj,4.0,25,1,13,6.25,24.0,KKR,DY Patil Stadium,30 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
142,Trent Boult,4.0,25,1,9,6.25,24.0,KKR,Wankhede Stadium,02 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
143,Umran Malik,4.0,25,5,12,6.25,4.8,GT,Wankhede Stadium,27 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
144,Marco Jansen,4.0,25,3,14,6.25,8.0,RCB,Brabourne - CCI,23 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
145,Wanindu Hasaranga,4.0,25,1,7,6.25,24.0,GT,Wankhede Stadium,19 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
146,Ravindra Jadeja,4.0,25,0,8,6.25,0.0,KKR,Wankhede Stadium,26 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
147,Mohsin Khan,4.0,25,1,13,6.25,24.0,RCB,Eden Gardens,25 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
148,Shahbaz Ahmed,4.0,25,0,10,6.25,0.0,LSG,DY Patil Stadium,19 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
149,Riley Meredith,4.0,25,1,14,6.25,24.0,CSK,DY Patil Stadium,21 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
150,Khaleel Ahmed,4.0,25,3,13,6.25,8.0,KKR,Brabourne - CCI,10 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
151,Bhuvneshwar Kumar,4.0,25,0,7,6.25,0.0,LSG,DY Patil Stadium,04 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
152,Mohammad Shami,4.0,25,3,13,6.25,8.0,LSG,Wankhede Stadium,28 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
153,Mustafizur Rahman,4.0,26,0,8,6.5,0.0,LSG,DY Patil Stadium,07 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
154,Maheesh Theekshana,4.0,26,0,6,6.5,0.0,SRH,Maharashtra Cricket Association Stadium,01 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
155,Sunil Narine,4.0,26,0,8,6.5,0.0,MI,Maharashtra Cricket Association Stadium,06 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
156,Yuzvendra Chahal,4.0,26,2,11,6.5,12.0,MI,DY Patil Stadium,02 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
157,Avesh Khan,4.0,26,2,8,6.5,12.0,GT,Maharashtra Cricket Association Stadium,10 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
158,Marco Jansen,4.0,26,1,12,6.5,24.0,KKR,Brabourne - CCI,15 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
159,Harpreet Brar,4.0,26,3,11,6.5,8.0,SRH,Wankhede Stadium,22 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
160,Daniel Sams,4.0,26,1,13,6.5,24.0,KKR,DY Patil Stadium,09 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
161,T Natarajan,4.0,26,2,6,6.5,12.0,LSG,DY Patil Stadium,04 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
162,Bhuvneshwar Kumar,4.0,26,1,12,6.5,24.0,MI,Wankhede Stadium,17 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
163,Wanindu Hasaranga,4.0,26,1,11,6.5,24.0,RR,Narendra Modi Stadium,27 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
164,Yuzvendra Chahal,4.0,26,2,9,6.5,12.0,CSK,Brabourne - CCI,20 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
165,Rishi Dhawan,4.0,26,1,6,6.5,24.0,GT,DY Patil Stadium,03 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
166,Mayank Markande,4.0,26,1,9,6.5,24.0,DC,Wankhede Stadium,21 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
167,Hardik Pandya,4.0,27,1,10,6.75,24.0,SRH,DY Patil Stadium,11 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
168,Liam Livingstone,4.0,27,3,8,6.75,8.0,DC,DY Patil Stadium,16 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
169,Mohsin Khan,4.0,27,1,11,6.75,24.0,MI,Wankhede Stadium,24 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
170,Umran Malik,4.0,27,2,15,6.75,12.0,KKR,Brabourne - CCI,15 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
171,Jasprit Bumrah,4.0,27,0,11,6.75,0.0,RR,DY Patil Stadium,30 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
172,Maheesh Theekshana,4.0,27,3,8,6.75,8.0,RCB,Maharashtra Cricket Association Stadium,04 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
173,Krunal Pandya,4.0,27,2,8,6.75,12.0,SRH,DY Patil Stadium,04 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
174,Marco Jansen,4.0,27,1,8,6.75,24.0,GT,DY Patil Stadium,11 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
175,Rashid Khan,4.0,27,1,8,6.75,24.0,LSG,Wankhede Stadium,28 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
176,Arshdeep Singh,4.0,27,1,9,6.75,24.0,RCB,Brabourne - CCI,13 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
177,Simarjeet Singh,4.0,27,2,13,6.75,12.0,DC,DY Patil Stadium,08 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
178,Sunil Narine,4.0,27,0,8,6.75,0.0,LSG,DY Patil Stadium,18 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
179,Khaleel Ahmed,4.0,27,2,13,6.75,12.0,MI,Brabourne - CCI,27 March 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
180,Shardul Thakur,4.0,27,0,12,6.75,0.0,RR,DY Patil Stadium,11 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
181,Shardul Thakur,4.0,27,1,14,6.75,24.0,RCB,Wankhede Stadium,16 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
182,Bhuvneshwar Kumar,4.0,27,1,13,6.75,24.0,KKR,Maharashtra Cricket Association Stadium,14 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
183,Glenn Maxwell,4.0,28,1,14,7.0,24.0,GT,Wankhede Stadium,19 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
184,Wanindu Hasaranga,4.0,28,2,10,7.0,12.0,MI,Maharashtra Cricket Association Stadium,09 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
185,Umran Malik,4.0,28,4,15,7.0,6.0,PBKS,DY Patil Stadium,17 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
186,Yuzvendra Chahal,4.0,28,1,8,7.0,24.0,DC,Wankhede Stadium,22 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
187,Trent Boult,4.0,28,1,13,7.0,24.0,RCB,Narendra Modi Stadium,27 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
188,Jagadeesha Suchith,4.0,28,1,10,7.0,24.0,PBKS,DY Patil Stadium,17 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
189,Khaleel Ahmed,4.0,28,2,10,7.0,12.0,CSK,DY Patil Stadium,08 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
190,Jasprit Bumrah,4.0,28,1,6,7.0,24.0,PBKS,Maharashtra Cricket Association Stadium,13 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
191,Moeen Ali,4.0,28,2,8,7.0,12.0,RCB,Maharashtra Cricket Association Stadium,04 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
192,Josh Hazlewood,4.0,28,3,12,7.0,8.0,DC,Wankhede Stadium,16 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
193,Yuzvendra Chahal,4.0,28,3,10,7.0,8.0,PBKS,Wankhede Stadium,07 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
194,Mustafizur Rahman,4.0,28,1,14,7.0,24.0,PBKS,Brabourne - CCI,20 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
195,Rahul Chahar,4.0,28,2,7,7.0,12.0,SRH,DY Patil Stadium,17 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
196,Washington Sundar,4.0,28,2,10,7.0,12.0,LSG,DY Patil Stadium,04 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
197,Ravi Bishnoi,4.0,28,1,10,7.0,24.0,DC,Wankhede Stadium,01 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
198,Ravichandran Ashwin,4.0,28,1,9,7.0,24.0,CSK,Brabourne - CCI,20 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
199,Axar Patel,4.0,28,1,5,7.0,24.0,KKR,Wankhede Stadium,28 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
200,Lockie Ferguson,4.0,28,4,12,7.0,6.0,DC,Maharashtra Cricket Association Stadium,02 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
201,Tim Southee,4.0,28,1,12,7.0,24.0,LSG,Maharashtra Cricket Association Stadium,07 May 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
202,Rashid Khan,4.0,28,1,6,7.0,24.0,SRH,DY Patil Stadium,11 April 2022,2022,Best Bowling Economy Innings,Best Bowling Economy Innings - 2022.csv
