Unnamed: 0.1,Player,Ov,Runs,Wkts,SR,Against,Venue,Match Date,Unnamed: 0,Year,Metric,Source_File
1189,Lasith Malinga,4.0,34,2,12.0,PBKS,Wankhede Stadium,12 April 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1190,Mitchell McClenaghan,4.0,38,2,12.0,DC,Arun Jaitley Stadium,23 April 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1191,Harbhajan Singh,4.0,26,2,12.0,CSK,Wankhede Stadium,19 May 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1192,Dwayne Bravo,4.0,25,2,12.0,SRH,Chidambaram,11 April 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1193,Piyush Chawla,4.0,27,2,12.0,DC,Arun Jaitley Stadium,20 April 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1194,Andre Russell,4.0,26,2,12.0,CSK,Chidambaram,28 April 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1195,Harbhajan Singh,4.0,44,2,12.0,CSK,Wankhede Stadium,17 April 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1196,Karn Sharma,4.0,29,2,12.0,KKR,Eden Gardens,04 May 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1197,Zaheer Khan,4.0,9,2,12.0,CSK,Shaheed Veer Narayan Singh International Cricket Stadium,12 May 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1198,Harbhajan Singh,4.0,34,2,12.0,CSK,Eden Gardens,24 May 2015,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1199,Sachin Baby,0.4,4,2,2.0,GL,M. Chinnaswamy Stadium,14 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1200,Adam Zampa,4.0,19,6,4.0,SRH,ACA-VDCA Stadium,10 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1201,Chris Jordan,3.0,11,4,4.5,GL,M. Chinnaswamy Stadium,14 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1202,Yuzvendra Chahal,3.0,25,4,4.5,PBKS,M. Chinnaswamy Stadium,18 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1203,Amit Mishra,3.0,11,4,4.5,PBKS,Arun Jaitley Stadium,15 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1204,Dwayne Smith,4.0,8,4,6.0,KKR,Green Park,19 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1205,Marcus Stoinis,4.0,15,4,6.0,MI,ACA-VDCA Stadium,13 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1206,Bhuvneshwar Kumar,4.0,29,4,6.0,GL,Saurashtra Cricket Association Stadium,21 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1207,Dhawal Kulkarni,4.0,14,4,6.0,RCB,M. Chinnaswamy Stadium,24 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1208,Mitchell McClenaghan,4.0,21,4,6.0,GL,Wankhede Stadium,16 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1209,Axar Patel,4.0,21,4,6.0,GL,Saurashtra Cricket Association Stadium,01 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1210,Dwayne Bravo,4.0,22,4,6.0,PBKS,IS Bindra Stadium,11 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1211,Ravichandran Ashwin,4.0,34,4,6.0,PBKS,ACA-VDCA Stadium,21 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1212,Andre Russell,4.0,20,4,6.0,PBKS,Eden Gardens,04 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1213,Shane Watson,4.0,29,4,6.0,GL,M. Chinnaswamy Stadium,24 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1214,Andre Russell,3.0,24,3,6.0,DC,Eden Gardens,10 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1215,Mustafizur Rahman,3.0,16,3,6.0,MI,ACA-VDCA Stadium,08 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1216,Kane Richardson,3.0,13,3,6.0,RPS,Maharashtra Cricket Association's International Stadium,22 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1217,Ashish Nehra,3.0,15,3,6.0,MI,ACA-VDCA Stadium,08 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1218,Umesh Yadav,3.0,33,3,6.0,DC,Arun Jaitley Stadium,30 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1219,Chris Gayle,2.0,11,2,6.0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1220,Sreenath Aravind,2.0,18,2,6.0,PBKS,M. Chinnaswamy Stadium,18 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1221,Deepak Hooda,2.0,16,2,6.0,KKR,Eden Gardens,22 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1222,Ravichandran Ashwin,2.0,30,2,6.0,KKR,Eden Gardens,14 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1223,Gurkeerat Mann Singh,2.0,15,2,6.0,RPS,ACA-VDCA Stadium,21 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1224,Pravin Tambe,2.0,12,2,6.0,MI,Wankhede Stadium,16 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1225,Shane Watson,2.0,7,2,6.0,PBKS,M. Chinnaswamy Stadium,18 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1226,Krunal Pandya,2.1,15,2,6.5,DC,ACA-VDCA Stadium,15 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1227,Zaheer Khan,3.3,21,3,7.0,KKR,Arun Jaitley Stadium,30 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1228,Iqbal Abdulla,4.0,40,3,8.0,MI,Wankhede Stadium,20 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1229,Chris Jordan,4.0,45,3,8.0,SRH,M. Chinnaswamy Stadium,29 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1230,Umesh Yadav,4.0,28,3,8.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,16 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1231,Yuzvendra Chahal,4.0,32,3,8.0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1232,Carlos Brathwaite,4.0,43,3,8.0,KKR,Arun Jaitley Stadium,30 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1233,Imran Tahir,4.0,24,3,8.0,GL,Arun Jaitley Stadium,27 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1234,Adam Zampa,4.0,21,3,8.0,DC,ACA-VDCA Stadium,17 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1235,Tim Southee,4.0,24,3,8.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1236,Mohit Sharma,4.0,38,3,8.0,MI,IS Bindra Stadium,25 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1237,Jasprit Bumrah,4.0,13,3,8.0,DC,ACA-VDCA Stadium,15 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1238,Ashish Nehra,4.0,29,3,8.0,RPS,ACA-VDCA Stadium,10 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1239,Mohit Sharma,4.0,23,3,8.0,RPS,IS Bindra Stadium,17 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1240,Marcus Stoinis,4.0,40,3,8.0,DC,IS Bindra Stadium,07 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1241,Shivil Kaushik,4.0,20,3,8.0,PBKS,Saurashtra Cricket Association Stadium,01 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1242,Barinder Sran,4.0,28,3,8.0,MI,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1243,Andre Russell,4.0,26,3,8.0,DC,Arun Jaitley Stadium,30 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1244,Bhuvneshwar Kumar,4.0,19,3,8.0,KKR,Arun Jaitley Stadium,25 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1245,Ashok Dinda,4.0,23,3,8.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,26 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1246,Brad Hogg,4.0,19,3,8.0,DC,Eden Gardens,10 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1247,Jasprit Bumrah,4.0,31,3,8.0,RCB,Wankhede Stadium,20 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1248,Murugan Ashwin,4.0,36,3,8.0,PBKS,IS Bindra Stadium,17 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1249,Jasprit Bumrah,4.0,26,3,8.0,PBKS,IS Bindra Stadium,25 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1250,Jasprit Bumrah,4.0,29,3,8.0,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1251,Mohit Sharma,4.0,32,3,8.0,GL,Saurashtra Cricket Association Stadium,01 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1252,Kuldeep Yadav,4.0,35,3,8.0,SRH,Arun Jaitley Stadium,25 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1253,Thisara Perera,4.0,34,3,8.0,RCB,Maharashtra Cricket Association's International Stadium,22 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1254,Sunil Narine,4.0,26,3,8.0,SRH,Eden Gardens,22 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1255,Dhawal Kulkarni,4.0,19,3,8.0,DC,Arun Jaitley Stadium,27 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1256,Shane Watson,4.0,24,3,8.0,RPS,M. Chinnaswamy Stadium,07 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1257,Ashok Dinda,4.0,20,3,8.0,DC,ACA-VDCA Stadium,17 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1258,Yuzvendra Chahal,4.0,19,3,8.0,GL,M. Chinnaswamy Stadium,14 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1259,John Hastings,2.4,6,2,8.0,DC,Eden Gardens,10 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1260,Praveen Kumar,2.5,25,2,8.5,PBKS,Saurashtra Cricket Association Stadium,01 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1261,Moises Henriques,3.0,19,2,9.0,DC,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1262,KC Cariappa,3.0,16,2,9.0,RCB,IS Bindra Stadium,09 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1263,Vinay Kumar,3.0,17,2,9.0,GL,Green Park,21 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1264,Moises Henriques,3.0,17,2,9.0,KKR,Arun Jaitley Stadium,25 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1265,Mitchell McClenaghan,3.0,24,2,9.0,PBKS,ACA-VDCA Stadium,13 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1266,Axar Patel,3.0,19,2,9.0,KKR,IS Bindra Stadium,19 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1267,Amit Mishra,3.0,19,2,9.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1268,Shahbaz Nadeem,3.0,23,2,9.0,GL,Saurashtra Cricket Association Stadium,03 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1269,Dwayne Bravo,3.0,14,2,9.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1270,Ben Cutting,3.0,20,2,9.0,GL,Arun Jaitley Stadium,27 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1271,Albie Morkel,3.0,36,2,9.0,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1272,Thisara Perera,3.3,28,2,10.5,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1273,Barinder Sran,3.3,18,2,10.5,MI,ACA-VDCA Stadium,08 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1274,Varun Aaron,3.4,37,2,11.0,MI,M. Chinnaswamy Stadium,11 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1275,Dwayne Bravo,4.0,33,2,12.0,PBKS,Saurashtra Cricket Association Stadium,01 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1276,Dhawal Kulkarni,4.0,41,2,12.0,MI,Green Park,21 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1277,Shane Watson,4.0,25,2,12.0,DC,M. Chinnaswamy Stadium,17 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1278,Ashok Dinda,4.0,40,2,12.0,GL,Maharashtra Cricket Association's International Stadium,29 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1279,Jason Holder,4.0,33,2,12.0,SRH,Arun Jaitley Stadium,25 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1280,Tim Southee,4.0,28,2,12.0,PBKS,IS Bindra Stadium,25 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1281,Dhawal Kulkarni,4.0,17,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1282,Chris Morris,4.0,34,2,12.0,MI,ACA-VDCA Stadium,15 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1283,Mustafizur Rahman,4.0,26,2,12.0,RCB,M. Chinnaswamy Stadium,12 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1284,Mitchell McClenaghan,4.0,31,2,12.0,DC,Arun Jaitley Stadium,23 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1285,Morne Morkel,4.0,28,2,12.0,RCB,M. Chinnaswamy Stadium,02 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1286,Ishant Sharma,4.0,36,2,12.0,MI,Wankhede Stadium,09 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1287,Pradeep Sahu,4.0,18,2,12.0,KKR,IS Bindra Stadium,19 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1288,Dwayne Bravo,4.0,32,2,12.0,SRH,Arun Jaitley Stadium,27 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1289,Sandeep Sharma,4.0,23,2,12.0,RPS,IS Bindra Stadium,17 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1290,Chris Morris,4.0,30,2,12.0,PBKS,IS Bindra Stadium,07 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1291,Pravin Tambe,4.0,33,2,12.0,RPS,Saurashtra Cricket Association Stadium,14 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1292,Scott Boland,4.0,31,2,12.0,DC,Arun Jaitley Stadium,05 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1293,Ravindra Jadeja,4.0,21,2,12.0,RCB,M. Chinnaswamy Stadium,24 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1294,Nathan Coulter-Nile,4.0,25,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1295,Bhuvneshwar Kumar,4.0,31,2,12.0,KKR,Eden Gardens,22 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1296,Thisara Perera,4.0,41,2,12.0,GL,Maharashtra Cricket Association's International Stadium,29 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1297,Harbhajan Singh,4.0,29,2,12.0,SRH,ACA-VDCA Stadium,08 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1298,Barinder Sran,4.0,34,2,12.0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,20 May 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1299,Jasprit Bumrah,4.0,32,2,12.0,GL,Wankhede Stadium,16 April 2016,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
