POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
432,Matthew Wade,20,15,133.33,2,0,CSK,Wankhede Stadium,15 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
433,Matthew Wade,16,13,123.07,2,1,RCB,Wankhede Stadium,19 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
434,Matthew Wade,10,7,142.85,2,0,LSG,Maharashtra Cricket Association Stadium,10 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
435,Venkatesh Iyer,16,16,100.0,2,0,CSK,Wankhede Stadium,26 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
436,Venkatesh Iyer,17,17,100.0,2,0,GT,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
437,Shahrukh Khan,19,10,190.0,2,1,SRH,Wankhede Stadium,22 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
438,Dushmantha Chameera,13,7,185.71,2,0,RR,Wankhede Stadium,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
439,Tim David,34,11,309.09,2,4,DC,Wankhede Stadium,21 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
440,Tim David,44,21,209.52,2,4,GT,Brabourne - CCI,06 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
441,Tim David,20,9,222.22,2,1,RR,DY Patil Stadium,30 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
442,Dewald Brevis,29,19,152.63,2,2,KKR,Maharashtra Cricket Association Stadium,06 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
443,Abhinav Manohar,12,12,100.0,2,0,CSK,Maharashtra Cricket Association Stadium,17 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
444,Sai Sudharsan,20,14,142.85,2,0,RCB,Brabourne - CCI,30 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
445,Sai Sudharsan,11,9,122.22,2,0,SRH,DY Patil Stadium,11 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
446,B Indrajith,15,16,93.75,2,0,RR,Wankhede Stadium,02 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
447,Ayush Badoni,13,13,100.0,2,0,RCB,DY Patil Stadium,19 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
448,Ramandeep Singh,13,6,216.66,2,0,DC,Wankhede Stadium,21 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
449,Hrithik Shokeen,18,23,78.26,2,0,CSK,Wankhede Stadium,12 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
450,Tilak Varma,26,26,100.0,2,0,LSG,Brabourne - CCI,16 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
451,Tilak Varma,21,16,131.25,2,0,GT,Brabourne - CCI,06 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
452,Tilak Varma,38,27,140.74,2,2,LSG,Wankhede Stadium,24 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
453,Jitesh Sharma,30,15,200.0,2,2,MI,Maharashtra Cricket Association Stadium,13 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
454,Jitesh Sharma,9,5,180.0,2,0,RCB,Brabourne - CCI,13 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
455,Jitesh Sharma,11,8,137.5,2,0,SRH,DY Patil Stadium,17 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
456,Virat Kohli,12,14,85.71,1,0,DC,Wankhede Stadium,16 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
457,Virat Kohli,41,29,141.37,1,2,PBKS,DY Patil Stadium,27 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
458,Aaron Finch,14,14,100.0,1,0,LSG,Maharashtra Cricket Association Stadium,07 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
459,Rohit Sharma,6,7,85.71,1,0,LSG,Brabourne - CCI,16 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
460,Shikhar Dhawan,8,11,72.72,1,0,SRH,DY Patil Stadium,17 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
461,Shikhar Dhawan,16,15,106.66,1,1,KKR,Wankhede Stadium,01 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
462,Shikhar Dhawan,9,10,90.0,1,0,DC,Brabourne - CCI,20 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
463,Shreyas Iyer,20,19,105.26,1,0,CSK,Wankhede Stadium,26 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
464,Shreyas Iyer,6,8,75.0,1,0,MI,DY Patil Stadium,09 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
465,Shreyas Iyer,12,15,80.0,1,1,GT,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
466,Shreyas Iyer,6,9,66.66,1,0,LSG,Maharashtra Cricket Association Stadium,07 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
467,Dinesh Karthik,11,11,100.0,1,0,PBKS,Brabourne - CCI,13 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
468,Dinesh Karthik,14,7,200.0,1,1,KKR,DY Patil Stadium,30 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
469,Dinesh Karthik,30,8,375.0,1,4,SRH,Wankhede Stadium,08 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
470,Dinesh Karthik,26,17,152.94,1,2,CSK,Maharashtra Cricket Association Stadium,04 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
471,Dinesh Karthik,6,4,150.0,1,0,RR,Maharashtra Cricket Association Stadium,26 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
472,Kuldeep Yadav,16,8,200.0,1,1,LSG,Wankhede Stadium,01 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
473,Bhuvneshwar Kumar,5,3,166.66,1,0,DC,Brabourne - CCI,05 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
474,Bhuvneshwar Kumar,6,7,85.71,1,0,KKR,Maharashtra Cricket Association Stadium,14 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
475,Bhuvneshwar Kumar,8,9,88.88,1,0,RCB,Wankhede Stadium,08 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
476,Manish Pandey,6,8,75.0,1,0,RCB,DY Patil Stadium,19 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
477,Manish Pandey,6,5,120.0,1,0,GT,Wankhede Stadium,28 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
478,Manish Pandey,11,10,110.0,1,1,SRH,DY Patil Stadium,04 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
479,Krunal Pandya,7,7,100.0,1,0,PBKS,Maharashtra Cricket Association Stadium,29 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
480,Krunal Pandya,25,23,108.69,1,1,RR,Brabourne - CCI,15 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
481,Krunal Pandya,6,3,200.0,1,0,SRH,DY Patil Stadium,04 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
482,Krunal Pandya,5,5,100.0,1,0,GT,Maharashtra Cricket Association Stadium,10 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
483,Rishabh Pant,26,16,162.5,1,3,SRH,Brabourne - CCI,05 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
484,K L Rahul,8,16,50.0,1,0,GT,Maharashtra Cricket Association Stadium,10 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
485,K L Rahul,24,25,96.0,1,1,DC,DY Patil Stadium,07 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
486,K L Rahul,6,11,54.54,1,0,PBKS,Maharashtra Cricket Association Stadium,29 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
487,Washington Sundar,18,14,128.57,1,0,LSG,DY Patil Stadium,04 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
488,Umesh Yadav,21,9,233.33,1,2,RR,Brabourne - CCI,18 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
489,Umesh Yadav,15,15,100.0,1,1,GT,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
490,Marcus Stoinis,27,17,158.82,1,2,RR,Brabourne - CCI,15 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
491,Marcus Stoinis,28,14,200.0,1,3,KKR,Maharashtra Cricket Association Stadium,07 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
492,Marcus Stoinis,17,16,106.25,1,1,DC,Wankhede Stadium,01 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
493,Glenn Maxwell,24,13,184.61,1,2,RR,Narendra Modi Stadium,27 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
494,Pat Cummins,4,3,133.33,1,0,DC,Brabourne - CCI,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
495,Josh Hazlewood,7,4,175.0,1,0,PBKS,Brabourne - CCI,13 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
496,Ajinkya Rahane,8,14,57.14,1,0,DC,Brabourne - CCI,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
497,Ajinkya Rahane,9,10,90.0,1,0,RCB,DY Patil Stadium,30 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
498,Ravichandran Ashwin,10,7,142.85,1,0,LSG,Brabourne - CCI,15 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
499,Ravindra Jadeja,21,16,131.25,1,1,PBKS,Wankhede Stadium,25 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
500,Prithvi Shaw,5,7,71.42,1,0,LSG,Wankhede Stadium,01 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
501,Prithvi Shaw,10,7,142.85,1,0,GT,Maharashtra Cricket Association Stadium,02 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
502,Prithvi Shaw,16,13,123.07,1,1,RCB,Wankhede Stadium,16 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
503,Hardik Pandya,7,6,116.66,1,0,CSK,Wankhede Stadium,15 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
504,Mayank Agarwal,4,2,200.0,1,0,CSK,Brabourne - CCI,03 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
505,Mayank Agarwal,5,9,55.55,1,0,GT,Brabourne - CCI,08 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
506,MS Dhoni,8,7,114.28,1,0,SRH,Maharashtra Cricket Association Stadium,01 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
507,MS Dhoni,21,8,262.5,1,2,DC,DY Patil Stadium,08 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
508,MS Dhoni,26,28,92.85,1,1,RR,Brabourne - CCI,20 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
509,MS Dhoni,23,28,82.14,1,1,PBKS,Brabourne - CCI,03 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
510,MS Dhoni,12,8,150.0,1,1,PBKS,Wankhede Stadium,25 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
511,Ambati Rayudu,5,6,83.33,1,0,DC,DY Patil Stadium,08 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
512,Ambati Rayudu,15,17,88.23,1,1,KKR,Wankhede Stadium,26 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
513,Vijay Shankar,13,20,65.0,1,0,DC,Maharashtra Cricket Association Stadium,02 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
514,Shubman Gill,7,9,77.77,1,0,SRH,DY Patil Stadium,11 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
515,Shubman Gill,7,5,140.0,1,0,KKR,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
516,Shubman Gill,22,24,91.66,1,1,SRH,Wankhede Stadium,27 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
517,Mohammed Siraj,5,5,100.0,1,0,RR,Maharashtra Cricket Association Stadium,26 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
518,Mohammed Siraj,9,13,69.23,1,0,PBKS,Brabourne - CCI,13 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
519,Kane Williamson,8,7,114.28,1,0,MI,Wankhede Stadium,17 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
520,Kane Williamson,4,11,36.36,1,0,DC,Brabourne - CCI,05 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
521,Kane Williamson,9,17,52.94,1,0,KKR,Maharashtra Cricket Association Stadium,14 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
522,Kane Williamson,5,8,62.5,1,0,GT,Wankhede Stadium,27 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
523,Kane Williamson,16,16,100.0,1,1,LSG,DY Patil Stadium,04 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
524,Lockie Ferguson,5,3,166.66,1,0,PBKS,DY Patil Stadium,03 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
525,Mitchell Santner,9,15,60.0,1,0,PBKS,Wankhede Stadium,25 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
526,James Neesham,17,15,113.33,1,0,GT,DY Patil Stadium,14 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
527,Daryl Mitchell,17,20,85.0,1,0,MI,DY Patil Stadium,30 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
528,Dwayne Bravo,8,5,160.0,1,0,SRH,DY Patil Stadium,09 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
529,Faf Du Plessis,5,7,71.42,1,0,SRH,Brabourne - CCI,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
530,Faf Du Plessis,5,4,125.0,1,0,KKR,DY Patil Stadium,30 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
531,Faf Du Plessis,16,24,66.66,1,0,MI,Maharashtra Cricket Association Stadium,09 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
532,Ruturaj Gaikwad,7,6,116.66,1,0,MI,Wankhede Stadium,12 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
533,Sam Billings,24,23,104.34,1,1,PBKS,Wankhede Stadium,01 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
534,Sam Billings,4,4,100.0,1,0,GT,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
535,Sam Billings,25,22,113.63,1,1,CSK,Wankhede Stadium,26 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
536,Sam Billings,15,9,166.66,1,1,DC,Brabourne - CCI,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
537,Shardul Thakur,29,11,263.63,1,3,KKR,Brabourne - CCI,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
538,Axar Patel,10,7,142.85,1,0,RCB,Wankhede Stadium,16 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
539,Axar Patel,42,24,175.0,1,3,LSG,Wankhede Stadium,01 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
540,Kagiso Rabada,12,12,100.0,1,0,CSK,Brabourne - CCI,03 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
541,Rahul Tewatia,14,8,175.0,1,1,DC,Maharashtra Cricket Association Stadium,02 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
542,Rahul Tewatia,6,4,150.0,1,0,SRH,DY Patil Stadium,11 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
543,Sherfane Rutherford,28,40,70.0,1,1,KKR,DY Patil Stadium,30 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
544,Arshdeep Singh,10,5,200.0,1,0,GT,Brabourne - CCI,08 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
545,David Miller,27,20,135.0,1,2,KKR,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
546,David Miller,19,14,135.71,1,1,MI,Brabourne - CCI,06 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
547,David Miller,6,4,150.0,1,0,PBKS,Brabourne - CCI,08 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
548,David Miller,17,19,89.47,1,0,SRH,Wankhede Stadium,27 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
549,David Miller,26,24,108.33,1,1,LSG,Maharashtra Cricket Association Stadium,10 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
550,David Miller,30,21,142.85,1,2,LSG,Wankhede Stadium,28 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
551,David Miller,15,20,75.0,1,0,CSK,Wankhede Stadium,15 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
552,Harpreet Brar,14,18,77.77,1,1,KKR,Wankhede Stadium,01 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
553,Karun Nair,13,13,100.0,1,0,KKR,Wankhede Stadium,02 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
554,Murugan Ashwin,6,8,75.0,1,0,RR,DY Patil Stadium,02 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
555,Nicholas Pooran,5,2,250.0,1,0,CSK,DY Patil Stadium,09 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
556,Nicholas Pooran,35,30,116.66,1,1,PBKS,DY Patil Stadium,17 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
557,Sarfaraz Khan,12,13,92.3,1,0,PBKS,Brabourne - CCI,20 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
558,Andre Russell,48,25,192.0,1,6,GT,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
559,Andre Russell,11,5,220.0,1,1,MI,Maharashtra Cricket Association Stadium,06 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
560,Andre Russell,25,18,138.88,1,3,RCB,DY Patil Stadium,30 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
561,Nitish Rana,10,5,200.0,1,1,RCB,DY Patil Stadium,30 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
562,Nitish Rana,26,16,162.5,1,3,SRH,Maharashtra Cricket Association Stadium,14 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
563,Nitish Rana,18,11,163.63,1,1,RR,Brabourne - CCI,18 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
564,Robin Uthappa,15,11,136.36,1,0,SRH,DY Patil Stadium,09 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
565,Sunil Narine,4,2,200.0,1,0,DC,Brabourne - CCI,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
566,Sunil Narine,5,5,100.0,1,0,GT,DY Patil Stadium,23 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
567,Sunil Narine,12,8,150.0,1,1,RCB,DY Patil Stadium,30 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
568,Anmolpreet Singh,5,4,125.0,1,0,RR,DY Patil Stadium,02 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
569,Ishan Kishan,6,5,120.0,1,0,CSK,Wankhede Stadium,12 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
570,Ishan Kishan,14,21,66.66,1,0,KKR,Maharashtra Cricket Association Stadium,06 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
571,Kieron Pollard,25,14,178.57,1,2,LSG,Brabourne - CCI,16 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
572,Kieron Pollard,14,9,155.55,1,1,CSK,DY Patil Stadium,21 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
573,Kieron Pollard,10,11,90.9,1,0,PBKS,Maharashtra Cricket Association Stadium,13 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
574,Quinton De Kock,7,8,87.5,1,0,RR,Brabourne - CCI,15 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
575,Quinton De Kock,7,9,77.77,1,0,GT,Wankhede Stadium,28 March 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
576,Rahul Chahar,4,4,100.0,1,0,LSG,Maharashtra Cricket Association Stadium,29 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
577,Rahul Chahar,12,8,150.0,1,1,CSK,Brabourne - CCI,03 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
578,Rahul Chahar,12,12,100.0,1,1,DC,Brabourne - CCI,20 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
579,Rasikh Salam,7,6,116.66,1,0,DC,Brabourne - CCI,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
580,Suryakumar Yadav,7,7,100.0,1,0,LSG,Wankhede Stadium,24 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
581,Suryakumar Yadav,43,30,143.33,1,4,PBKS,Maharashtra Cricket Association Stadium,13 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
582,Jaydev Unadkat,13,14,92.85,1,0,RCB,Maharashtra Cricket Association Stadium,09 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
583,Jaydev Unadkat,19,9,211.11,1,1,CSK,DY Patil Stadium,21 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
584,Jos Buttler,13,11,118.18,1,1,LSG,Wankhede Stadium,10 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
585,Jos Buttler,7,11,63.63,1,0,DC,DY Patil Stadium,11 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
586,Jos Buttler,8,9,88.88,1,0,RCB,Maharashtra Cricket Association Stadium,26 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
587,Liam Livingstone,19,16,118.75,1,1,KKR,Wankhede Stadium,01 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
588,Liam Livingstone,22,14,157.14,1,2,RR,Wankhede Stadium,07 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
589,Liam Livingstone,19,7,271.42,1,2,CSK,Wankhede Stadium,25 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
590,Manan Vohra,19,11,172.72,1,2,RCB,Eden Gardens,25 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
591,Rahul Tripathi,20,18,111.11,1,1,PBKS,Wankhede Stadium,22 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
592,Rahul Tripathi,17,11,154.54,1,1,GT,DY Patil Stadium,11 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
593,Rahul Tripathi,9,12,75.0,1,0,KKR,Maharashtra Cricket Association Stadium,14 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
594,Riyan Parag,15,15,100.0,1,0,GT,Narendra Modi Stadium,29 May 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
595,Riyan Parag,18,16,112.5,1,1,GT,DY Patil Stadium,14 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
596,Riyan Parag,5,3,166.66,1,0,KKR,Brabourne - CCI,18 April 2022,2022,Most Fours Innings,Most Fours Innings - 2022.csv
