POS,Player,Mat,Inns,Ov,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w,Unnamed: 0,Year,Metric,Source_File
,Mohit Sharma,14,14,45.4,410,13,2/24,31.53,8.97,21.07,0,0,1031.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Andrew Tye,6,6,21.0,141,12,5/17,11.75,6.71,10.5,0,1,1032.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Ben Stokes,12,12,44.0,316,12,3/18,26.33,7.18,22.0,0,0,1033.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Chris Morris,9,9,31.0,240,12,4/26,20.0,7.74,15.5,1,0,1034.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Kuldeep Yadav,12,11,41.0,340,12,2/25,28.33,8.29,20.5,0,0,1035.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Dan Christian,13,13,40.0,298,11,2/10,27.09,7.45,21.81,0,0,1036.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Shardul Thakur,12,12,38.1,315,11,3/19,28.63,8.25,20.81,0,0,1037.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Lasith Malinga,12,12,44.5,382,11,2/5,34.72,8.52,24.45,0,0,1038.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Basil Thampi,12,12,44.4,424,11,3/29,38.54,9.49,24.36,0,0,1039.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Krunal Pandya,13,13,40.0,273,10,3/14,27.3,6.82,24.0,0,0,1040.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Sunil Narine,16,15,59.0,412,10,2/29,41.2,6.98,35.4,0,0,1041.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Zaheer Khan,11,11,40.1,313,10,3/20,31.3,7.79,24.1,0,0,1042.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Amit Mishra,14,14,38.5,343,10,3/11,34.3,8.83,23.3,0,0,1043.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Mohammed Siraj,6,6,23.0,212,10,4/32,21.2,9.21,13.8,1,0,1044.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Samuel Badree,7,7,25.0,188,9,4/9,20.88,7.52,16.66,1,0,1045.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Washington Sundar,11,10,30.0,185,8,3/16,23.12,6.16,22.5,0,0,1046.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Harbhajan Singh,11,11,41.0,266,8,3/22,33.25,6.48,30.75,0,0,1047.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Ashish Nehra,6,6,21.1,197,8,3/42,24.62,9.3,15.87,0,0,1048.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Glenn Maxwell,14,8,19.0,125,7,2/15,17.85,6.57,16.28,0,0,1049.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Mitchell Johnson,5,5,20.0,141,7,3/26,20.14,7.05,17.14,0,0,1050.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Varun Aaron,6,6,20.0,163,7,2/3,23.28,8.15,17.14,0,0,1051.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Adam Zampa,6,6,19.5,163,7,2/22,23.28,8.21,17.0,0,0,1052.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Shahbaz Nadeem,7,7,17.5,119,6,2/13,19.83,6.67,17.83,0,0,1053.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Hardik Pandya,17,13,26.0,213,6,2/22,35.5,8.19,26.0,0,0,1054.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Kagiso Rabada,6,6,21.2,188,6,2/20,31.33,8.81,21.33,0,0,1055.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Piyush Chawla,6,6,20.0,179,6,2/34,29.83,8.95,20.0,0,0,1056.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Praveen Kumar,6,6,16.3,151,6,2/22,25.16,9.15,16.5,0,0,1057.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,James Faulkner,8,8,26.2,258,6,2/34,43.0,9.79,26.33,0,0,1058.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Aniket Choudhary,5,5,16.5,144,5,2/17,28.8,8.55,20.2,0,0,1059.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Tymal Mills,5,5,17.5,153,5,2/31,30.6,8.57,21.4,0,0,1060.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Sreenath Aravind,10,10,30.3,275,5,2/29,55.0,9.01,36.6,0,0,1061.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Trent Boult,6,6,23.5,216,5,2/30,43.2,9.06,28.6,0,0,1062.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Shane Watson,8,8,26.5,245,5,1/16,49.0,9.13,32.2,0,0,1063.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Ravindra Jadeja,12,12,38.0,349,5,2/28,69.8,9.18,45.6,0,0,1064.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Mohammad Shami,8,8,26.0,243,5,2/36,48.6,9.34,31.2,0,0,1065.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Pradeep Sangwan,5,5,18.0,181,5,2/38,36.2,10.05,21.6,0,0,1066.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Ankit Rajpoot,5,5,14.0,107,4,3/37,26.75,7.64,21.0,0,0,1067.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Stuart Binny,8,4,6.0,50,4,1/9,12.5,8.33,9.0,0,0,1068.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Colin de Grandhomme,12,9,16.0,135,4,3/4,33.75,8.43,24.0,0,0,1069.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,KC Cariappa,4,4,15.0,127,4,2/24,31.75,8.46,22.5,0,0,1070.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Rahul Tewatia,3,3,9.0,49,3,2/18,16.33,5.44,18.0,0,0,1071.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
,Lockie Ferguson,4,4,13.0,93,3,2/7,31.0,7.15,26.0,0,0,1072.0,All,Most Wickets,Most Wickets All Seasons Combine.csv
