POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
2,Yusuf Pathan,24,6,400.0,4,1,RCB,M. Chinnaswamy Stadium,02 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
3,Ben Cutting,23,5,460.0,1,3,RCB,M. Chinnaswamy Stadium,29 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
4,AB de Villiers,23,6,383.33,1,3,GL,M. Chinnaswamy Stadium,14 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
5,Brendon McCullum,22,6,366.66,3,1,RPS,Maharashtra Cricket Association's International Stadium,29 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
6,Sarfaraz Khan,22,5,440.0,4,1,SRH,M. Chinnaswamy Stadium,12 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
7,MS Dhoni,22,6,366.66,1,3,PBKS,ACA-VDCA Stadium,21 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
8,Chris Morris,21,5,420.0,2,2,RPS,ACA-VDCA Stadium,17 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
9,Kieron Pollard,20,4,500.0,0,3,KKR,Wankhede Stadium,28 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
10,Yusuf Pathan,20,5,400.0,2,2,RPS,Eden Gardens,14 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
11,Brendon McCullum,20,4,500.0,2,2,RCB,Saurashtra Cricket Association Stadium,24 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
12,Kieron Pollard,20,5,400.0,0,3,KKR,Wankhede Stadium,28 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
13,MS Dhoni,20,6,333.33,2,1,GL,Saurashtra Cricket Association Stadium,14 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
14,Shane Watson,20,6,333.33,5,0,RPS,M. Chinnaswamy Stadium,07 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
15,Chris Morris,19,4,475.0,0,3,GL,Arun Jaitley Stadium,27 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
16,Krunal Pandya,19,4,475.0,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
17,KL Rahul,19,5,380.0,3,1,PBKS,IS Bindra Stadium,09 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
18,David Warner,18,6,300.0,3,0,GL,Saurashtra Cricket Association Stadium,21 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
19,Virat Kohli,18,6,300.0,0,3,PBKS,M. Chinnaswamy Stadium,18 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
20,Chris Gayle,18,6,300.0,0,3,PBKS,M. Chinnaswamy Stadium,18 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
21,Thisara Perera,18,4,450.0,3,1,RCB,Maharashtra Cricket Association's International Stadium,22 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
22,David Warner,18,5,360.0,1,2,RCB,M. Chinnaswamy Stadium,12 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
23,David Warner,18,6,300.0,1,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
24,Virat Kohli,18,6,300.0,2,1,PBKS,M. Chinnaswamy Stadium,18 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
25,Shane Watson,18,6,300.0,0,3,SRH,M. Chinnaswamy Stadium,12 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
26,Dwayne Smith,18,6,300.0,4,0,DC,Arun Jaitley Stadium,27 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
27,Quinton de Kock,18,4,450.0,3,1,MI,ACA-VDCA Stadium,15 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
28,Suresh Raina,18,6,300.0,3,1,MI,Green Park,21 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
29,Saurabh Tiwary,18,5,360.0,1,2,MI,Maharashtra Cricket Association's International Stadium,01 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
30,Andre Russell,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,02 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
31,Virat Kohli,17,5,340.0,1,2,RPS,M. Chinnaswamy Stadium,07 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
32,Chris Gayle,17,4,425.0,1,2,PBKS,M. Chinnaswamy Stadium,18 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
33,Brendon McCullum,17,6,283.33,1,2,KKR,Eden Gardens,08 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
34,David Warner,17,4,425.0,1,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
35,Virat Kohli,17,6,283.33,1,2,PBKS,M. Chinnaswamy Stadium,18 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
36,Jos Buttler,17,4,425.0,1,2,KKR,Eden Gardens,13 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
37,Rohit Sharma,17,5,340.0,4,0,KKR,Eden Gardens,13 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
38,MS Dhoni,17,6,283.33,2,1,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
39,Brendon McCullum,17,5,340.0,2,1,MI,Green Park,21 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
40,Krunal Pandya,16,4,400.0,1,2,DC,ACA-VDCA Stadium,15 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
41,Sachin Baby,16,4,400.0,1,2,MI,M. Chinnaswamy Stadium,11 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
42,Rohit Sharma,16,6,266.66,2,1,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
43,AB de Villiers,16,3,533.33,1,2,GL,M. Chinnaswamy Stadium,14 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
44,Chris Gayle,16,4,400.0,1,2,SRH,M. Chinnaswamy Stadium,29 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
45,Chris Gayle,16,6,266.66,1,2,SRH,M. Chinnaswamy Stadium,29 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
46,Aaron Finch,16,5,320.0,4,0,RPS,Saurashtra Cricket Association Stadium,14 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
47,Stuart Binny,16,4,400.0,1,2,KKR,M. Chinnaswamy Stadium,02 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
48,KL Rahul,16,4,400.0,1,2,MI,Wankhede Stadium,20 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
49,Thisara Perera,16,6,266.66,2,1,PBKS,ACA-VDCA Stadium,21 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
50,Quinton de Kock,15,4,375.0,2,1,PBKS,Arun Jaitley Stadium,15 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
51,Virat Kohli,15,5,300.0,2,1,GL,Saurashtra Cricket Association Stadium,24 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
52,Dwayne Smith,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,24 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
53,Rishabh Pant,15,5,300.0,2,1,GL,Saurashtra Cricket Association Stadium,03 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
54,Harbhajan Singh,15,4,375.0,2,1,RPS,Wankhede Stadium,09 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
55,AB de Villiers,15,4,375.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
56,AB de Villiers,15,4,375.0,2,1,GL,M. Chinnaswamy Stadium,14 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
57,David Warner,15,6,250.0,0,2,GL,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
58,Steve Smith,15,6,250.0,3,0,PBKS,IS Bindra Stadium,17 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
59,Aaron Finch,15,5,300.0,2,1,KKR,Eden Gardens,08 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
60,Virat Kohli,15,4,375.0,0,2,RPS,M. Chinnaswamy Stadium,07 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
61,Shane Watson,15,5,300.0,2,1,DC,M. Chinnaswamy Stadium,17 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
62,AB de Villiers,15,5,300.0,1,1,PBKS,IS Bindra Stadium,09 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
63,David Warner,15,5,300.0,2,1,DC,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
64,Rohit Sharma,15,5,300.0,3,0,DC,Arun Jaitley Stadium,23 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
65,Glenn Maxwell,15,4,375.0,2,1,KKR,Eden Gardens,04 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
66,KL Rahul,15,6,250.0,2,1,MI,M. Chinnaswamy Stadium,11 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
67,Sachin Baby,15,6,250.0,2,1,KKR,M. Chinnaswamy Stadium,02 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
68,Kieron Pollard,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,11 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
69,AB de Villiers,15,4,375.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,22 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
70,Wriddhiman Saha,15,5,300.0,3,0,DC,IS Bindra Stadium,07 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
71,Andre Russell,15,6,250.0,0,2,MI,Eden Gardens,13 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
72,Quinton de Kock,15,5,300.0,1,1,PBKS,IS Bindra Stadium,07 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
73,Yusuf Pathan,14,4,350.0,0,2,SRH,Eden Gardens,22 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
74,Aaron Finch,14,4,350.0,2,1,SRH,Arun Jaitley Stadium,27 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
75,Sam Billings,14,4,350.0,0,2,RPS,Arun Jaitley Stadium,05 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
76,Virat Kohli,14,3,466.66,2,1,DC,M. Chinnaswamy Stadium,17 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
77,Suryakumar Yadav,14,6,233.33,1,1,DC,Arun Jaitley Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
78,Aaron Finch,14,5,280.0,1,1,KKR,Eden Gardens,08 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
79,AB de Villiers,14,4,350.0,0,2,SRH,M. Chinnaswamy Stadium,12 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
80,Chris Morris,14,4,350.0,0,2,GL,Arun Jaitley Stadium,27 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
81,Kieron Pollard,14,6,233.33,2,1,RCB,Wankhede Stadium,20 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
82,AB de Villiers,14,6,233.33,2,1,SRH,M. Chinnaswamy Stadium,12 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
83,Marcus Stoinis,14,5,280.0,1,1,GL,Saurashtra Cricket Association Stadium,01 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
84,Dwayne Smith,14,5,280.0,1,1,RCB,Saurashtra Cricket Association Stadium,24 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
85,Parthiv Patel,14,6,233.33,3,0,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
86,Virat Kohli,14,4,350.0,0,2,GL,M. Chinnaswamy Stadium,14 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
87,Virat Kohli,14,5,280.0,3,0,PBKS,M. Chinnaswamy Stadium,18 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
88,MS Dhoni,14,5,280.0,1,1,DC,Arun Jaitley Stadium,05 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
89,Jos Buttler,14,4,350.0,0,2,RCB,M. Chinnaswamy Stadium,11 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
90,Gurkeerat Mann Singh,14,4,350.0,0,2,RPS,ACA-VDCA Stadium,21 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
91,Rishabh Pant,14,6,233.33,3,0,GL,Saurashtra Cricket Association Stadium,03 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
92,Marcus Stoinis,14,5,280.0,1,1,RCB,IS Bindra Stadium,09 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
93,Manan Vohra,14,5,280.0,3,0,RPS,IS Bindra Stadium,17 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
94,Virat Kohli,14,5,280.0,1,1,SRH,M. Chinnaswamy Stadium,12 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
95,Stuart Binny,14,5,280.0,2,1,GL,M. Chinnaswamy Stadium,24 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
96,Manan Vohra,14,6,233.33,3,0,GL,IS Bindra Stadium,11 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
97,Dwayne Smith,14,6,233.33,2,0,RPS,Maharashtra Cricket Association's International Stadium,29 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
98,David Warner,14,7,200.0,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
99,Dwayne Bravo,13,4,325.0,3,0,RPS,Saurashtra Cricket Association Stadium,14 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
100,Wriddhiman Saha,13,4,325.0,1,1,MI,ACA-VDCA Stadium,13 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
101,Hashim Amla,13,5,260.0,3,0,SRH,IS Bindra Stadium,15 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
102,Shikhar Dhawan,13,6,216.66,3,0,MI,ACA-VDCA Stadium,08 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
103,Deepak Hooda,13,5,260.0,2,0,MI,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
104,Mitchell McClenaghan,13,4,325.0,0,2,KKR,Eden Gardens,13 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
105,Chris Gayle,13,3,433.33,0,2,PBKS,M. Chinnaswamy Stadium,18 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
106,Shane Watson,13,3,433.33,0,2,RPS,M. Chinnaswamy Stadium,07 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
107,Andre Russell,13,5,260.0,3,0,MI,Wankhede Stadium,28 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
108,Moises Henriques,13,4,325.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
109,Pawan Negi,13,6,216.66,1,1,RPS,Arun Jaitley Stadium,05 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
110,Manan Vohra,13,5,260.0,2,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
111,Gautam Gambhir,13,5,260.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,16 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
112,Andre Russell,13,5,260.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,24 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
113,David Warner,13,5,260.0,2,0,GL,Arun Jaitley Stadium,27 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
114,Robin Uthappa,13,6,216.66,3,0,SRH,Eden Gardens,22 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
115,Virat Kohli,13,4,325.0,1,1,GL,M. Chinnaswamy Stadium,14 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
116,Dinesh Karthik,13,5,260.0,2,0,RCB,Saurashtra Cricket Association Stadium,24 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
117,Brendon McCullum,13,5,260.0,0,2,RPS,Saurashtra Cricket Association Stadium,14 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
118,KL Rahul,13,5,260.0,2,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
119,Moises Henriques,13,5,260.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
120,Krunal Pandya,13,4,325.0,1,1,DC,Arun Jaitley Stadium,23 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
121,Brendon McCullum,13,4,325.0,0,2,DC,Arun Jaitley Stadium,27 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
122,Manish Pandey,13,4,325.0,0,2,SRH,Eden Gardens,22 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
123,Shane Watson,13,5,260.0,3,0,KKR,M. Chinnaswamy Stadium,02 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
124,Karun Nair,13,4,325.0,0,2,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,20 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
125,Manan Vohra,13,5,260.0,3,0,DC,Arun Jaitley Stadium,15 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
126,Bipul Sharma,13,5,260.0,0,2,KKR,Arun Jaitley Stadium,25 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
127,Carlos Brathwaite,13,4,325.0,0,2,RPS,Arun Jaitley Stadium,05 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
128,Steve Smith,13,5,260.0,3,0,MI,Maharashtra Cricket Association's International Stadium,01 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
129,Sanju Samson,13,5,260.0,1,1,MI,Arun Jaitley Stadium,23 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
130,Gautam Gambhir,13,4,325.0,1,1,MI,Wankhede Stadium,28 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
131,Usman Khawaja,13,5,260.0,3,0,DC,ACA-VDCA Stadium,17 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
132,Yuvraj Singh,13,5,260.0,1,1,MI,ACA-VDCA Stadium,08 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
133,Steve Smith,13,4,325.0,1,1,MI,Maharashtra Cricket Association's International Stadium,01 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
134,David Miller,13,6,216.66,0,1,MI,IS Bindra Stadium,25 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
135,Martin Guptill,13,4,325.0,0,2,DC,ACA-VDCA Stadium,15 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
136,Dwayne Bravo,13,5,260.0,3,0,SRH,Arun Jaitley Stadium,27 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
137,Dinesh Karthik,13,4,325.0,3,0,KKR,Eden Gardens,08 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
138,AB de Villiers,13,5,260.0,2,0,PBKS,IS Bindra Stadium,09 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
139,Sam Billings,13,6,216.66,2,0,KKR,Arun Jaitley Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
140,MS Dhoni,13,5,260.0,0,2,GL,Maharashtra Cricket Association's International Stadium,29 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
141,Chris Morris,13,4,325.0,0,2,GL,Arun Jaitley Stadium,27 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
142,Ambati Rayudu,13,4,325.0,1,1,DC,ACA-VDCA Stadium,15 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
143,Axar Patel,13,4,325.0,1,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
144,AB de Villiers,13,4,325.0,3,0,DC,M. Chinnaswamy Stadium,17 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
145,Thisara Perera,13,4,325.0,0,2,DC,Arun Jaitley Stadium,05 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
146,Shakib Al Hasan,13,4,325.0,0,2,GL,Eden Gardens,08 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
147,Karun Nair,13,6,216.66,3,0,KKR,Arun Jaitley Stadium,30 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
148,Harbhajan Singh,13,5,260.0,3,0,RPS,Wankhede Stadium,09 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
149,Kieron Pollard,13,3,433.33,0,2,PBKS,ACA-VDCA Stadium,13 May 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
150,AB de Villiers,13,4,325.0,0,2,SRH,M. Chinnaswamy Stadium,12 April 2016,2016,Most Runs Over,Most Runs Over - 2016.csv
1,Hardik Pandya,28,6,466.66,1,4,RPS,Maharashtra Cricket Association's International Stadium,06 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
2,Glenn Maxwell,27,6,450.0,2,3,MI,Holkar Cricket Stadium,20 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
3,Rishabh Pant,26,6,433.33,2,3,KKR,Arun Jaitley Stadium,17 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
4,Sunil Narine,25,6,416.66,1,3,RCB,M. Chinnaswamy Stadium,07 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
5,Kedar Jadhav,24,6,400.0,2,2,DC,M. Chinnaswamy Stadium,08 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
6,Sunil Narine,24,6,400.0,4,1,RCB,M. Chinnaswamy Stadium,07 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
7,Chris Lynn,23,6,383.33,1,3,GL,Saurashtra Cricket Association Stadium,07 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
8,Chris Morris,22,5,440.0,2,2,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
9,Rishabh Pant,22,5,440.0,1,3,GL,Arun Jaitley Stadium,04 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
10,Manish Pandey,21,6,350.0,2,2,MI,Wankhede Stadium,09 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
11,Glenn Maxwell,20,5,400.0,0,3,MI,Wankhede Stadium,11 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
12,Chris Lynn,20,5,400.0,1,2,GL,Saurashtra Cricket Association Stadium,07 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
13,Chris Lynn,20,6,333.33,1,2,RCB,M. Chinnaswamy Stadium,07 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
14,Hashim Amla,20,5,400.0,2,2,MI,Holkar Cricket Stadium,20 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
15,Kane Williamson,20,6,333.33,2,1,PBKS,IS Bindra Stadium,28 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
16,Manan Vohra,20,5,400.0,2,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,17 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
17,Chris Gayle,20,5,400.0,2,2,GL,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
18,Ishan Kishan,20,6,333.33,2,2,RCB,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
19,Aaron Finch,19,5,380.0,1,2,RPS,Saurashtra Cricket Association Stadium,14 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
20,Sanju Samson,19,6,316.66,1,2,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
21,Rahul Tripathi,19,5,380.0,0,3,KKR,Eden Gardens,03 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
22,Rahul Tripathi,18,6,300.0,3,1,KKR,Eden Gardens,03 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
23,Sunil Narine,18,6,300.0,3,1,RCB,Eden Gardens,23 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
24,Robin Uthappa,18,5,360.0,1,2,DC,Eden Gardens,28 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
25,Axar Patel,18,6,300.0,2,1,RCB,M. Chinnaswamy Stadium,05 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
26,Manoj Tiwary,18,6,300.0,3,1,RCB,M. Chinnaswamy Stadium,16 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
27,Kedar Jadhav,18,6,300.0,2,1,GL,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
28,Yuvraj Singh,17,6,283.33,4,0,DC,Arun Jaitley Stadium,02 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
29,Suresh Raina,17,4,425.0,1,2,RCB,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
30,Travis Head,17,4,425.0,1,2,KKR,M. Chinnaswamy Stadium,07 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
31,MS Dhoni,17,5,340.0,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
32,David Warner,17,6,283.33,2,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
33,Rahul Tripathi,17,5,340.0,1,2,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017,2017,Most Runs Over,Most Runs Over - 2017.csv
