POS,Player,Ov,Runs,Wkts,SR,Against,Venue,Match Date,Unnamed: 0,Year,Metric,Source_File
136.0,Amit Mishra,4.0,28,2,12.0,PBKS,Rajiv Gandhi Intl. Cricket Stadium,16 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
137.0,Piyush Chawla,4.0,37,2,12.0,MI,Wankhede Stadium,02 May 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
138.0,Pragyan Ojha,4.0,35,2,12.0,PWI,DY Patil Stadium,16 May 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
139.0,Lasith Malinga,4.0,32,2,12.0,RCB,M. Chinnaswamy Stadium,12 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
140.0,Lasith Malinga,4.0,42,2,12.0,KTK,Wankhede Stadium,15 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
141.0,Harbhajan Singh,4.0,24,2,12.0,DC,Wankhede Stadium,07 May 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
142.0,Bhargav Bhatt,4.0,22,2,12.0,KKR,Eden Gardens,30 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
143.0,Jaydev Unadkat,4.0,36,2,12.0,DEC,Eden Gardens,11 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
144.0,Shalabh Srivastava,4.0,39,2,12.0,DC,HPCA Stadium,15 May 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
145.0,Amit Mishra,4.0,14,2,12.0,MI,Rajiv Gandhi Intl. Cricket Stadium,24 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
146.0,Ravichandran Ashwin,4.0,24,2,12.0,RR,Sawai Mansingh Stadium,09 May 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
147.0,Shadab Jakati,4.0,22,2,12.0,RR,Chidambaram,04 May 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
148.0,Irfan Pathan,4.0,27,2,12.0,KTK,Jawaharlal Nehru Stadium,30 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
149.0,RP Singh,4.0,25,2,12.0,KKR,Eden Gardens,20 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
150.0,Dan Christian,4.0,38,2,12.0,DC,Arun Jaitley Stadium,19 April 2011,,2011,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2011.csv
1.0,David Hussey,1.0,2,2,3.0,DEC,Rajiv Gandhi Intl. Cricket Stadium,08 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
2.0,Sunil Narine,3.1,15,4,4.75,MI,Wankhede Stadium,16 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
3.0,Ravindra Jadeja,4.0,16,5,4.8,DEC,ACA-VDCA Stadium,07 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
4.0,Sunil Narine,4.0,19,5,4.8,PBKS,Eden Gardens,15 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
5.0,Dimitri Mascarenhas,4.0,25,5,4.8,PWI,IS Bindra Stadium,12 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
6.0,Munaf Patel,3.4,28,4,5.5,RR,Wankhede Stadium,11 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
7.0,Lasith Malinga,3.4,16,4,5.5,DEC,Wankhede Stadium,29 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
8.0,Lakshmipathy Balaji,4.0,18,4,6.0,RCB,M. Chinnaswamy Stadium,10 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
9.0,KP Appanna,4.0,19,4,6.0,RR,Sawai Mansingh Stadium,23 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
10.0,Morne Morkel,4.0,20,4,6.0,PBKS,HPCA Stadium,19 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
11.0,Ashok Dinda,4.0,18,4,6.0,MI,Wankhede Stadium,06 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
12.0,Parvinder Awana,4.0,34,4,6.0,RCB,IS Bindra Stadium,20 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
13.0,Munaf Patel,4.0,20,4,6.0,DEC,ACA-VDCA Stadium,09 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
14.0,Ajit Chandila,4.0,13,4,6.0,PWI,Sawai Mansingh Stadium,13 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
15.0,Kevon Cooper,4.0,26,4,6.0,PBKS,Sawai Mansingh Stadium,06 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
16.0,Kieron Pollard,4.0,44,4,6.0,RR,Wankhede Stadium,11 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
17.0,Ryan Harris,4.0,34,4,6.0,RR,IS Bindra Stadium,05 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
18.0,Siddharth Trivedi,4.0,25,4,6.0,RCB,M. Chinnaswamy Stadium,15 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
19.0,Pawan Negi,4.0,18,4,6.0,RR,Sawai Mansingh Stadium,01 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
20.0,Morne Morkel,3.0,18,3,6.0,KKR,Eden Gardens,05 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
21.0,Doug Bollinger,3.0,24,3,6.0,RCB,Chidambaram,12 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
22.0,Ravindra Jadeja,2.0,18,2,6.0,RCB,Chidambaram,12 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
23.0,Umesh Yadav,2.0,9,2,6.0,KKR,Eden Gardens,05 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
24.0,Nuwan Kulasekara,2.0,10,2,6.0,PWI,Chidambaram,19 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
25.0,Ravindra Jadeja,2.0,12,2,6.0,MI,Wankhede Stadium,06 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
26.0,Yusuf Pathan,2.0,12,2,6.0,PWI,Maharashtra Cricket Association's International Stadium,19 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
27.0,Shadab Jakati,2.0,14,2,6.0,DEC,ACA-VDCA Stadium,07 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
28.0,Jacques Kallis,2.0,7,2,6.0,RCB,M. Chinnaswamy Stadium,10 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
29.0,Doug Bollinger,2.1,20,2,6.5,DEC,ACA-VDCA Stadium,07 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
30.0,Harmeet Singh Bansal,3.2,24,3,6.66,PWI,Maharashtra Cricket Association's International Stadium,08 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
31.0,Ravichandran Ashwin,3.5,24,3,7.66,DC,Chidambaram,25 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
32.0,Shakib Al Hasan,4.0,17,3,8.0,RR,Eden Gardens,13 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
33.0,Marlon Samuels,4.0,39,3,8.0,CSK,Chidambaram,19 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
34.0,Albie Morkel,4.0,29,3,8.0,PBKS,Chidambaram,28 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
35.0,Amit Mishra,4.0,32,3,8.0,RR,Sawai Mansingh Stadium,17 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
36.0,Ashish Nehra,4.0,23,3,8.0,RR,Sawai Mansingh Stadium,13 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
37.0,Piyush Chawla,4.0,18,3,8.0,KKR,Eden Gardens,15 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
38.0,Morne Morkel,4.0,23,3,8.0,DEC,Arun Jaitley Stadium,19 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
39.0,Robin Peterson,4.0,37,3,8.0,DC,Arun Jaitley Stadium,27 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
40.0,Kevon Cooper,4.0,28,3,8.0,KKR,Sawai Mansingh Stadium,08 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
41.0,Azhar Mahmood,4.0,20,3,8.0,RCB,M. Chinnaswamy Stadium,02 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
42.0,Muttiah Muralitharan,4.0,25,3,8.0,DC,M. Chinnaswamy Stadium,07 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
43.0,Muttiah Muralitharan,4.0,21,3,8.0,CSK,Chidambaram,12 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
44.0,Shaun Tait,4.0,13,3,8.0,PWI,Maharashtra Cricket Association's International Stadium,08 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
45.0,Shahbaz Nadeem,4.0,16,3,8.0,DEC,Arun Jaitley Stadium,19 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
46.0,Dale Steyn,4.0,8,3,8.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
47.0,Lasith Malinga,4.0,27,3,8.0,DEC,ACA-VDCA Stadium,09 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
48.0,Parvinder Awana,4.0,39,3,8.0,MI,IS Bindra Stadium,25 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
49.0,Vinay Kumar,4.0,32,3,8.0,PWI,Maharashtra Cricket Association's International Stadium,11 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
50.0,Umesh Yadav,4.0,21,3,8.0,PBKS,Arun Jaitley Stadium,15 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
51.0,Ashish Reddy,4.0,25,3,8.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
52.0,Morne Morkel,4.0,50,3,8.0,PWI,Arun Jaitley Stadium,21 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
53.0,Azhar Mahmood,4.0,25,3,8.0,CSK,Chidambaram,28 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
54.0,Lasith Malinga,4.0,25,3,8.0,CSK,Wankhede Stadium,06 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
55.0,Dhawal Kulkarni,4.0,18,3,8.0,RR,Sawai Mansingh Stadium,20 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
56.0,Marchant de Lange,4.0,34,3,8.0,PWI,Eden Gardens,05 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
57.0,Umesh Yadav,4.0,19,3,8.0,PBKS,HPCA Stadium,19 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
58.0,Parvinder Awana,4.0,22,3,8.0,DC,Arun Jaitley Stadium,15 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
59.0,Dhawal Kulkarni,4.0,46,3,8.0,CSK,M. Chinnaswamy Stadium,23 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
60.0,Vinay Kumar,4.0,22,3,8.0,DEC,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
61.0,Alfonso Thomas,4.0,22,3,8.0,DC,Arun Jaitley Stadium,21 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
62.0,RP Singh,4.0,28,3,8.0,CSK,Wankhede Stadium,06 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
63.0,Dale Steyn,4.0,12,3,8.0,MI,ACA-VDCA Stadium,09 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
64.0,Ben Hilfenhaus,4.0,27,3,8.0,DC,Chidambaram,12 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
65.0,Zaheer Khan,4.0,38,3,8.0,DC,Arun Jaitley Stadium,17 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
66.0,Doug Bracewell,4.0,32,3,8.0,RCB,M. Chinnaswamy Stadium,07 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
67.0,James Franklin,3.0,18,2,9.0,DEC,Wankhede Stadium,29 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
68.0,Shakib Al Hasan,3.0,21,2,9.0,RCB,M. Chinnaswamy Stadium,10 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
69.0,Rahul Sharma,3.0,16,2,9.0,CSK,Maharashtra Cricket Association's International Stadium,14 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
70.0,Dwayne Bravo,3.0,10,2,9.0,MI,M. Chinnaswamy Stadium,23 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
71.0,Veer Pratap Singh,3.0,35,2,9.0,CSK,Chidambaram,04 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
72.0,Pragyan Ojha,3.0,28,2,9.0,PBKS,Wankhede Stadium,22 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
73.0,Ankeet Chavan,3.0,28,2,9.0,PBKS,Sawai Mansingh Stadium,06 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
74.0,Roelof van der Merwe,3.0,28,2,9.0,KKR,Eden Gardens,05 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
75.0,Shane Watson,3.0,19,2,9.0,PWI,Sawai Mansingh Stadium,13 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
76.0,Bhuvneshwar Kumar,3.0,9,2,9.0,MI,Maharashtra Cricket Association's International Stadium,03 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
77.0,Harmeet Singh Bansal,3.0,23,2,9.0,PWI,IS Bindra Stadium,12 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
78.0,Dwayne Bravo,3.0,18,2,9.0,PBKS,HPCA Stadium,17 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
79.0,Murali Kartik,3.0,14,2,9.0,MI,Wankhede Stadium,06 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
80.0,Ajit Agarkar,3.2,27,2,10.0,MI,Wankhede Stadium,16 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
81.0,Azhar Mahmood,3.2,23,2,10.0,DC,HPCA Stadium,19 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
82.0,Ravichandran Ashwin,3.4,22,2,11.0,KKR,Chidambaram,30 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
83.0,Lasith Malinga,3.5,16,2,11.5,CSK,Chidambaram,04 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
84.0,Amit Singh,3.5,43,2,11.5,RCB,M. Chinnaswamy Stadium,15 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
85.0,Azhar Mahmood,3.5,23,2,11.5,MI,IS Bindra Stadium,25 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
86.0,Piyush Chawla,4.0,19,2,12.0,KKR,IS Bindra Stadium,18 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
87.0,Lasith Malinga,4.0,31,2,12.0,DC,Arun Jaitley Stadium,27 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
88.0,Johan Botha,4.0,21,2,12.0,PBKS,IS Bindra Stadium,05 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
89.0,Azhar Mahmood,4.0,39,2,12.0,DEC,IS Bindra Stadium,13 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
90.0,Zaheer Khan,4.0,30,2,12.0,DEC,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
91.0,Rahul Sharma,4.0,34,2,12.0,PBKS,Maharashtra Cricket Association's International Stadium,08 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
92.0,Shahbaz Nadeem,4.0,16,2,12.0,MI,Wankhede Stadium,16 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
93.0,Lasith Malinga,4.0,25,2,12.0,PWI,Maharashtra Cricket Association's International Stadium,03 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
94.0,Ben Hilfenhaus,4.0,8,2,12.0,RR,Sawai Mansingh Stadium,10 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
95.0,Sourav Ganguly,4.0,27,2,12.0,DC,Arun Jaitley Stadium,21 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
96.0,Dwayne Bravo,4.0,27,2,12.0,KKR,Chidambaram,30 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
97.0,Parvinder Awana,4.0,27,2,12.0,DEC,Rajiv Gandhi Intl. Cricket Stadium,08 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
98.0,Azhar Mahmood,4.0,28,2,12.0,CSK,HPCA Stadium,17 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
99.0,Lasith Malinga,4.0,13,2,12.0,RR,Wankhede Stadium,11 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
100.0,Ben Hilfenhaus,4.0,34,2,12.0,MI,Wankhede Stadium,06 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
101.0,Shadab Jakati,4.0,26,2,12.0,KKR,Eden Gardens,14 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
102.0,Jacques Kallis,4.0,24,2,12.0,DC,Maharashtra Cricket Association's International Stadium,22 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
103.0,Zaheer Khan,4.0,31,2,12.0,KKR,M. Chinnaswamy Stadium,10 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
104.0,Ashish Reddy,4.0,32,2,12.0,PWI,Maharashtra Cricket Association's International Stadium,26 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
105.0,Angelo Mathews,4.0,17,2,12.0,KKR,Eden Gardens,05 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
106.0,Shakib Al Hasan,4.0,18,2,12.0,PWI,Maharashtra Cricket Association's International Stadium,19 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
107.0,Amit Singh,4.0,30,2,12.0,KKR,Sawai Mansingh Stadium,08 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
108.0,Sunil Narine,4.0,26,2,12.0,DEC,Barabati Stadium,22 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
109.0,Andrew McDonald,4.0,25,2,12.0,PBKS,M. Chinnaswamy Stadium,02 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
110.0,Varun Aaron,4.0,30,2,12.0,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
111.0,Dale Steyn,4.0,16,2,12.0,RR,Rajiv Gandhi Intl. Cricket Stadium,18 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
112.0,Morne Morkel,4.0,30,2,12.0,RCB,M. Chinnaswamy Stadium,07 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
113.0,Umesh Yadav,4.0,30,2,12.0,KKR,Arun Jaitley Stadium,07 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
114.0,Shane Watson,4.0,22,2,12.0,PBKS,IS Bindra Stadium,05 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
115.0,Dan Christian,4.0,31,2,12.0,PBKS,IS Bindra Stadium,13 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
116.0,Amit Mishra,4.0,26,2,12.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
117.0,Morne Morkel,4.0,22,2,12.0,MI,Wankhede Stadium,16 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
118.0,Harshal Patel,4.0,32,2,12.0,RR,Sawai Mansingh Stadium,23 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
119.0,Harbhajan Singh,4.0,18,2,12.0,PWI,Maharashtra Cricket Association's International Stadium,03 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
120.0,Muttiah Muralitharan,4.0,16,2,12.0,PWI,Maharashtra Cricket Association's International Stadium,11 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
121.0,Ryan Harris,4.0,19,2,12.0,DC,HPCA Stadium,19 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
122.0,Praveen Kumar,4.0,36,2,12.0,MI,Wankhede Stadium,22 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
123.0,Praveen Kumar,4.0,18,2,12.0,CSK,HPCA Stadium,17 May 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
124.0,James Faulkner,4.0,41,2,12.0,RR,Sawai Mansingh Stadium,06 April 2012,,2012,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2012.csv
